source.level,source.message,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.level,$metadata.error,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now
error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",cloudflare-workers,2026-04-04T08:30:44.371Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef3849a2112bb,01KNBSVB4KKZEM8K11ZRRV0R35,9e6ef3849a2112bb,POST /api/ai-chat/chat,ossshelf-api,error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)","Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,e594eaae5569fe1007d8b1986734824f,fetch,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async <DOMAIN>2 (cloudflare-internal:vectorize-api:205:21)
    at async <DOMAIN> (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (<DOMAIN>:17398:21)
    at async <DOMAIN> (index 0)
    at async searchAndFetchFiles (<DOMAIN>:17464:43)
    at async <DOMAIN> (<DOMAIN>:30159:29)
    at async <DOMAIN> (<DOMAIN>:30663:24)
    at async <DOMAIN> (<DOMAIN>:31963:26)",undefined,undefined,undefined
error,"[2026-04-04T08:30:44.371Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",cloudflare-workers,2026-04-04T08:30:44.371Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef3849a2112bb,01KNBSVB4KKZEM8K11ZRRV0R34,9e6ef3849a2112bb,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-04T08:30:44.371Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed","[2026-04-04T08:30:44.371Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",2f24288827c6b14fac807324df3a4ac2,cf-worker,27b4245aefde7a0f3c6d71ab556ecceb,fetch,"[<DATETIME>] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",undefined,undefined,undefined
error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",cloudflare-workers,2026-04-04T08:30:40.625Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef3849a2112bb,01KNBSV7FH868Y9F97P4Y1MEXF,9e6ef3849a2112bb,POST /api/ai-chat/chat,ossshelf-api,error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)","Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,e594eaae5569fe1007d8b1986734824f,fetch,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async <DOMAIN>2 (cloudflare-internal:vectorize-api:205:21)
    at async <DOMAIN> (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (<DOMAIN>:17398:21)
    at async <DOMAIN> (index 0)
    at async searchAndFetchFiles (<DOMAIN>:17464:43)
    at async <DOMAIN> (<DOMAIN>:30159:29)
    at async <DOMAIN> (<DOMAIN>:30663:24)
    at async <DOMAIN> (<DOMAIN>:31963:26)",undefined,undefined,undefined
error,"[2026-04-04T08:30:40.625Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",cloudflare-workers,2026-04-04T08:30:40.625Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef3849a2112bb,01KNBSV7FH868Y9F97P4Y1MEXE,9e6ef3849a2112bb,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-04T08:30:40.625Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed","[2026-04-04T08:30:40.625Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",2f24288827c6b14fac807324df3a4ac2,cf-worker,45ee81285f6f8405cb95a3084143d804,fetch,"[<DATETIME>] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",undefined,undefined,undefined
error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",cloudflare-workers,2026-04-04T08:30:34.446Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef3849a2112bb,01KNBSV5DTA2YXRRHXZJ8XTERR,9e6ef3849a2112bb,POST /api/ai-chat/chat,ossshelf-api,error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)","Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,e594eaae5569fe1007d8b1986734824f,fetch,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async <DOMAIN>2 (cloudflare-internal:vectorize-api:205:21)
    at async <DOMAIN> (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (<DOMAIN>:17398:21)
    at async <DOMAIN> (index 0)
    at async searchAndFetchFiles (<DOMAIN>:17464:43)
    at async <DOMAIN> (<DOMAIN>:30159:29)
    at async <DOMAIN> (<DOMAIN>:30663:24)
    at async <DOMAIN> (<DOMAIN>:31963:26)",undefined,undefined,undefined
error,"[2026-04-04T08:30:34.446Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",cloudflare-workers,2026-04-04T08:30:34.446Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef3849a2112bb,01KNBSV5DTA2YXRRHXZJ8XTERQ,9e6ef3849a2112bb,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-04T08:30:34.446Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed","[2026-04-04T08:30:34.446Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",2f24288827c6b14fac807324df3a4ac2,cf-worker,3a436db9425d293150bf21331395885f,fetch,"[<DATETIME>] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",undefined,undefined,undefined
error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",cloudflare-workers,2026-04-04T08:30:30.191Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,canceled,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef2defb25d496,01KNBSTY07ND0AD84JZG87K92E,9e6ef2defb25d496,POST /api/ai-chat/chat,ossshelf-api,error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)","Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,d9940bacb8cef16d4c3b1ddfaefca9b6,fetch,,undefined,undefined,undefined
error,"[2026-04-04T08:30:30.191Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",cloudflare-workers,2026-04-04T08:30:30.191Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,canceled,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef2defb25d496,01KNBSTY07ND0AD84JZG87K92D,9e6ef2defb25d496,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-04T08:30:30.191Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed","[2026-04-04T08:30:30.191Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",2f24288827c6b14fac807324df3a4ac2,cf-worker,34d809e65369223bc4090073131f781d,fetch,,undefined,undefined,undefined
error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",cloudflare-workers,2026-04-04T08:30:26.848Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,canceled,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef2defb25d496,01KNBSTY07ND0AD84JZG87K92B,9e6ef2defb25d496,POST /api/ai-chat/chat,ossshelf-api,error,"Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)","Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed
    at VectorizeIndexImpl._send (cloudflare-internal:vectorize-api:172:23)
    at async VectorizeIndexImpl.queryImplV2 (cloudflare-internal:vectorize-api:205:21)
    at async VectorizeIndexImpl.query (cloudflare-internal:vectorize-api:45:20)
    at async searchSimilarFiles (index.js:17398:21)
    at async Promise.all (index 0)
    at async searchAndFetchFiles (index.js:17464:43)
    at async AgentToolExecutor.searchFiles (index.js:30159:29)
    at async AgentEngine.runNativeStreaming (index.js:30663:24)
    at async Object.start (index.js:31963:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,d9940bacb8cef16d4c3b1ddfaefca9b6,fetch,,undefined,undefined,undefined
error,"[2026-04-04T08:30:26.848Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",cloudflare-workers,2026-04-04T08:30:26.848Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,canceled,ossshelf-api,fetch,stateless,ae89016b-aa32-48ff-910c-4642a1bd41ae,9e6ef2defb25d496,01KNBSTY07ND0AD84JZG87K92A,9e6ef2defb25d496,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-04T08:30:26.848Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed","[2026-04-04T08:30:26.848Z] [ERROR] [VECTOR] 搜索相似文件失败 Error: VECTOR_QUERY_ERROR (code = 40025): with returnValues=true or returnMetadata=all, max top K is 50, but got 60; for a top K up to 100, retry with returnValues=false and returnMetadata=indexed",2f24288827c6b14fac807324df3a4ac2,cf-worker,34d809e65369223bc4090073131f781d,fetch,,undefined,undefined,undefined
